district_code,district_name,fiscal_year,fund,beginning_balance,revenues,expenditures,ending_balance,gf_unassigned,gf_assigned
1233,Clear Lake,2017,Enterprise,33.0,30258.0,30291.0,0.0,,
1233,Clear Lake,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2017,General,1903781.0,14320358.0,15103565.0,1120575.0,,
1233,Clear Lake,2017,Management,1260697.0,621907.0,746799.0,1135805.0,,
1233,Clear Lake,2017,Nutrition,39382.0,775991.0,820221.0,-4848.0,,
1233,Clear Lake,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2017,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2017,PPEL,320251.0,780815.0,687588.0,413478.0,,
1233,Clear Lake,2017,Sales Tax,3397136.0,1175274.0,2965723.0,1606687.0,,
1233,Clear Lake,2018,Activity,327039.0,553322.0,480452.0,399909.0,,
1233,Clear Lake,2018,Debt Service,1156767.0,53.0,606984.0,549836.0,,
1233,Clear Lake,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2018,Enterprise,0.0,27680.0,29164.0,-1484.0,,
1233,Clear Lake,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2018,General,1120575.0,15618512.0,13883393.0,2855695.0,,
1233,Clear Lake,2018,Management,1135805.0,214468.0,336295.0,1013978.0,,
1233,Clear Lake,2018,Nutrition,-4848.0,765387.0,714933.0,45605.0,,
1233,Clear Lake,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2018,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2018,PPEL,413478.0,826080.0,909166.0,330394.0,,
1233,Clear Lake,2018,Sales Tax,1606687.0,1282766.0,640013.0,2249440.0,,
1233,Clear Lake,2019,Activity,399908.64,463589.23,524784.12,338713.75,,
1233,Clear Lake,2019,Debt Service,549836.29,1916554.21,2462941.77,3448.73,,
1233,Clear Lake,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2019,Enterprise,-1483.71,34750.33,54619.18,-21352.56,,
1233,Clear Lake,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2019,General,2855694.94,16236295.43,15136465.22,3955525.15,,
1233,Clear Lake,2019,Management,1013978.49,478900.83,335051.57,1157827.75,,
1233,Clear Lake,2019,Nutrition,45604.54,698691.29,938414.7,-194118.87,,
1233,Clear Lake,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2019,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2019,PPEL,330393.6,893251.35,647268.78,576376.17,,
1233,Clear Lake,2019,Sales Tax,2249440.29,4823547.63,5342136.54,1730851.38,,
1233,Clear Lake,2020,Activity,338713.75,491817.34,463004.99,367526.1,,
1233,Clear Lake,2020,Debt Service,3448.73,760612.32,756080.6,7980.45,,
1233,Clear Lake,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2020,Enterprise,-21352.56,37118.2,29463.65,-13698.01,,
1233,Clear Lake,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2020,General,3955525.15,15308896.36,15188155.32,4076266.19,,
1233,Clear Lake,2020,Management,1157827.75,1521854.3,684460.74,1995221.31,,
1233,Clear Lake,2020,Nutrition,-194118.87,622190.95,626618.66,-198546.58,,
1233,Clear Lake,2020,Other Capital Projects,0.0,18968110.14,1056412.58,17911697.56,,
1233,Clear Lake,2020,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2020,PPEL,576376.17,1084085.32,591240.98,1069220.51,,
1233,Clear Lake,2020,Sales Tax,1730851.38,1281569.06,1644978.79,1367441.65,,
1233,Clear Lake,2021,Activity,367526.1,388020.7,404564.2,350982.6,,
1233,Clear Lake,2021,Debt Service,7980.45,2641453.76,2583923.16,65511.05,,
1233,Clear Lake,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2021,Enterprise,-13698.01,24900.63,27026.16,-15823.54,,
1233,Clear Lake,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2021,General,4076266.19,17175984.45,16300231.17,4952019.47,,
1233,Clear Lake,2021,Management,1995221.31,3437.66,408472.58,1590186.39,,
1233,Clear Lake,2021,Nutrition,-198546.58,804115.53,661027.5,-55458.55,,
1233,Clear Lake,2021,Other Capital Projects,17911697.56,29584.91,9423538.1,8517744.37,,
1233,Clear Lake,2021,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2021,PPEL,1069220.51,1008852.89,755993.58,1322079.82,,
1233,Clear Lake,2021,Sales Tax,1367441.65,1245180.4,1024147.76,1588474.29,,
1233,Clear Lake,2022,Activity,350982.6,541552.42,530952.23,361582.79,,
1233,Clear Lake,2022,Debt Service,65511.05,2113316.95,2158939.34,19888.66,,
1233,Clear Lake,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2022,Enterprise,-15823.54,16046.48,14427.73,-14204.79,,
1233,Clear Lake,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2022,General,4952019.47,17510217.97,17352832.61,5109404.83,,
1233,Clear Lake,2022,Management,1590186.39,452955.48,910495.78,1132646.09,,
1233,Clear Lake,2022,Nutrition,-55458.55,1005008.86,677123.01,272427.3,,
1233,Clear Lake,2022,Other Capital Projects,8517744.37,6694.38,7809597.48,714841.27,,
1233,Clear Lake,2022,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2022,PPEL,1322079.82,1061045.08,844852.6,1538272.3,,
1233,Clear Lake,2022,Sales Tax,1588474.29,1472361.52,1508499.41,1552336.4,,
1233,Clear Lake,2023,Activity,361582.79,751504.85,709186.98,403900.66,,
1233,Clear Lake,2023,Debt Service,19888.66,1933084.58,1944584.83,8388.41,,
1233,Clear Lake,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2023,Enterprise,-14204.79,34231.71,28797.7,-8770.78,,
1233,Clear Lake,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2023,General,5109404.83,17852593.87,17667356.99,5294641.71,4848520.43,0
1233,Clear Lake,2023,Management,1132646.09,664727.37,504262.3,1293111.16,,
1233,Clear Lake,2023,Nutrition,272427.3,1007767.41,770865.7,509329.01,,
1233,Clear Lake,2023,Other Capital Projects,714841.27,1644.12,716485.39,0.0,,
1233,Clear Lake,2023,PERL,0.0,0.0,0.0,0.0,,
1233,Clear Lake,2023,PPEL,1538272.3,1074369.12,1321768.13,1290873.29,,
1233,Clear Lake,2023,Sales Tax,1552336.4,1701930.5,780127.3,2474139.6,,
1233,Clear Lake,2024,General,5294641.71,17933370.21,18176110.74,5051901.18,4309563.52,0
1278,Clinton,2017,Activity,-704990.0,538002.0,580190.0,-747179.0,,
1278,Clinton,2017,Debt Service,-351393.0,31487789.0,31108819.0,27577.0,,
1278,Clinton,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2017,Enterprise,267316.0,11009.0,0.0,278325.0,,
1278,Clinton,2017,Entrepreneurial_Reorganization,49046.0,0.0,14310.0,34736.0,,
1278,Clinton,2017,General,3550932.0,46660468.0,45236689.0,4974710.0,,
1278,Clinton,2017,Management,326279.0,834611.0,713545.0,447344.0,,
1278,Clinton,2017,Nutrition,1423562.0,1968371.0,1991243.0,1400691.0,,
1278,Clinton,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
1278,Clinton,2017,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2017,PPEL,167627.0,326542.0,561086.0,-66917.0,,
1278,Clinton,2017,Sales Tax,6711835.0,7277024.0,6447359.0,7541499.0,,
1278,Clinton,2018,Activity,-747179.0,609765.0,584100.0,-721512.0,,
1278,Clinton,2018,Debt Service,27577.0,7594020.0,7597020.0,24577.0,,
1278,Clinton,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2018,Enterprise,278325.0,18845.0,0.0,297170.0,,
1278,Clinton,2018,Entrepreneurial_Reorganization,34736.0,0.0,34736.0,0.0,,
1278,Clinton,2018,General,4974710.0,47592524.0,45806724.0,6760509.0,,
1278,Clinton,2018,Management,447344.0,748996.0,800311.0,396029.0,,
1278,Clinton,2018,Nutrition,1400691.0,1818948.0,1939153.0,1280486.0,,
1278,Clinton,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
1278,Clinton,2018,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2018,PPEL,-66917.0,1123315.0,899345.0,157054.0,,
1278,Clinton,2018,Sales Tax,7541499.0,3587313.0,8103758.0,3025054.0,,
1278,Clinton,2019,Activity,-721512.14,512542.15,503927.35,-712897.34,,
1278,Clinton,2019,Debt Service,24577.27,3925882.32,3932182.32,18277.27,,
1278,Clinton,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2019,Enterprise,297170.09,0.0,0.0,297170.09,,
1278,Clinton,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1278,Clinton,2019,General,6760509.2,48386887.44,46549816.97,8597579.67,,
1278,Clinton,2019,Management,396029.06,639110.61,691014.33,344125.34,,
1278,Clinton,2019,Nutrition,1280485.85,1849675.58,1818565.91,1311595.52,,
1278,Clinton,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
1278,Clinton,2019,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2019,PPEL,157053.91,1661289.87,1582332.24,236011.54,,
1278,Clinton,2019,Sales Tax,3025053.73,3963302.09,3902325.58,3086030.24,,
1278,Clinton,2020,Activity,-712897.34,340659.79,338734.16,-710971.71,,
1278,Clinton,2020,Debt Service,18277.27,4144236.06,4150236.06,12277.27,,
1278,Clinton,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2020,Enterprise,297170.09,0.0,0.0,297170.09,,
1278,Clinton,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1278,Clinton,2020,General,8597579.67,47980510.9,46135947.89,10442142.68,,
1278,Clinton,2020,Management,344125.34,1249409.62,680253.35,913281.61,,
1278,Clinton,2020,Nutrition,1311595.52,1513808.81,1742953.01,1082451.32,,
1278,Clinton,2020,Other Capital Projects,0.0,1000.0,791942.59,-790942.59,,
1278,Clinton,2020,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2020,PPEL,236011.54,1082148.66,837268.69,480891.51,,
1278,Clinton,2020,Sales Tax,3086030.24,3901691.72,4145264.32,2842457.64,,
1278,Clinton,2021,Activity,-710971.71,408694.57,269002.3,-571279.44,,
1278,Clinton,2021,Debt Service,12277.27,5229631.08,5147568.21,94340.14,,
1278,Clinton,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2021,Enterprise,297170.09,5976.55,0.0,303146.64,,
1278,Clinton,2021,Entrepreneurial_Reorganization,0.0,31047.66,557.24,30490.42,,
1278,Clinton,2021,General,10442142.68,48833287.67,46649973.83,12625456.52,,
1278,Clinton,2021,Management,913281.61,538900.51,1067420.02,384762.1,,
1278,Clinton,2021,Nutrition,1082451.32,1469872.03,1734037.86,818285.49,,
1278,Clinton,2021,Other Capital Projects,-790942.59,41065556.83,5352399.59,34922214.65,,
1278,Clinton,2021,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2021,PPEL,480891.51,1135528.04,1229044.65,387374.9,,
1278,Clinton,2021,Sales Tax,2842457.64,3719237.23,3319809.03,3241885.84,,
1278,Clinton,2022,Activity,-571279.44,619541.21,508018.07,-459756.3,,
1278,Clinton,2022,Debt Service,94340.14,5256686.67,5030934.5,320092.31,,
1278,Clinton,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2022,Enterprise,303146.64,0.0,0.0,303146.64,,
1278,Clinton,2022,Entrepreneurial_Reorganization,30490.42,0.0,3525.05,26965.37,,
1278,Clinton,2022,General,12625456.52,49678273.26,49310051.77,12993678.01,,
1278,Clinton,2022,Management,384762.1,1006988.13,667458.68,724291.55,,
1278,Clinton,2022,Nutrition,818285.49,2477440.43,2045506.19,1250219.73,,
1278,Clinton,2022,Other Capital Projects,34922214.65,170886.59,16691422.26,18401678.98,,
1278,Clinton,2022,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2022,PPEL,387374.9,1332685.34,1086231.44,633828.8,,
1278,Clinton,2022,Sales Tax,3241885.84,4415638.32,3126938.9,4530585.26,,
1278,Clinton,2023,Activity,-459756.3,505424.05,461816.78,-416149.03,,
1278,Clinton,2023,Debt Service,320092.31,5729647.17,5545763.46,503976.02,,
1278,Clinton,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1278,Clinton,2023,Enterprise,303146.64,39026.3,0.0,342172.94,,
1278,Clinton,2023,Entrepreneurial_Reorganization,26965.37,14770.0,2831.57,38903.8,,
1278,Clinton,2023,General,12993678.01,52170333.61,53205464.29,11958547.33,11069366.34,0
1278,Clinton,2023,Management,724291.55,993277.62,731336.6,986232.57,,
1278,Clinton,2023,Nutrition,1250219.73,2703439.25,2424277.89,1529381.09,,
1278,Clinton,2023,Other Capital Projects,18401678.98,1247065.85,21450419.09,-1801674.26,,
1278,Clinton,2023,PERL,0.0,0.0,0.0,0.0,,
1278,Clinton,2023,PPEL,633828.8,2573928.64,2338696.03,869061.41,,
1278,Clinton,2023,Sales Tax,4530585.26,20407450.16,5555790.08,19382245.34,,
1278,Clinton,2024,General,11958547.33,53350290.8,54456516.82,10852321.31,9736878.49,0
1332,Colfax-Mingo,2017,Activity,37830.0,82309.0,90726.0,29414.0,,
1332,Colfax-Mingo,2017,Debt Service,123723.0,485328.0,494045.0,115006.0,,
1332,Colfax-Mingo,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2017,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2017,Entrepreneurial_Reorganization,206977.0,0.0,0.0,206977.0,,
1332,Colfax-Mingo,2017,General,410100.0,8354025.0,7622880.0,1141245.0,,
1332,Colfax-Mingo,2017,Management,242551.0,37486.0,151988.0,128048.0,,
1332,Colfax-Mingo,2017,Nutrition,30108.0,374761.0,348678.0,56192.0,,
1332,Colfax-Mingo,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2017,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2017,PPEL,187946.0,184523.0,276105.0,96363.0,,
1332,Colfax-Mingo,2017,Sales Tax,1484623.0,790850.0,417209.0,1858263.0,,
1332,Colfax-Mingo,2018,Activity,29414.0,109895.0,120085.0,19223.0,,
1332,Colfax-Mingo,2018,Debt Service,115006.0,705843.0,717715.0,103134.0,,
1332,Colfax-Mingo,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2018,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2018,Entrepreneurial_Reorganization,206977.0,6950.0,15394.0,198533.0,,
1332,Colfax-Mingo,2018,General,1141245.0,8366468.0,7734024.0,1773689.0,,
1332,Colfax-Mingo,2018,Management,128048.0,113138.0,134072.0,107113.0,,
1332,Colfax-Mingo,2018,Nutrition,56192.0,452325.0,450990.0,57525.0,,
1332,Colfax-Mingo,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2018,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2018,PPEL,96363.0,186427.0,205321.0,77469.0,,
1332,Colfax-Mingo,2018,Sales Tax,1858263.0,787513.0,478302.0,2167474.0,,
1332,Colfax-Mingo,2019,Activity,19222.95,71706.36,84074.06,6855.25,,
1332,Colfax-Mingo,2019,Debt Service,103133.61,1017181.39,777582.5,342732.5,,
1332,Colfax-Mingo,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2019,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2019,Entrepreneurial_Reorganization,198532.97,4554.23,5300.0,197787.2,,
1332,Colfax-Mingo,2019,General,1773689.16,8561570.08,8253074.97,2082184.27,,
1332,Colfax-Mingo,2019,Management,107113.26,119113.56,136700.2,89526.62,,
1332,Colfax-Mingo,2019,Nutrition,57525.34,411757.78,395795.98,73487.14,,
1332,Colfax-Mingo,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2019,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2019,PPEL,77468.97,195458.9,261795.92,11131.95,,
1332,Colfax-Mingo,2019,Sales Tax,2167473.64,800939.38,259427.84,2708985.18,,
1332,Colfax-Mingo,2020,Activity,6855.25,78860.64,78963.35,6752.54,,
1332,Colfax-Mingo,2020,Debt Service,342732.5,1004756.11,993846.41,353642.2,,
1332,Colfax-Mingo,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2020,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2020,Entrepreneurial_Reorganization,197787.2,8459.13,0.0,206246.33,,
1332,Colfax-Mingo,2020,General,2082184.27,9005916.56,8977432.77,2110668.06,,
1332,Colfax-Mingo,2020,Management,89526.62,347155.9,122167.9,314514.62,,
1332,Colfax-Mingo,2020,Nutrition,73487.14,399373.47,375720.35,97140.26,,
1332,Colfax-Mingo,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2020,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2020,PPEL,11131.95,236616.57,247298.9,449.62,,
1332,Colfax-Mingo,2020,Sales Tax,2708985.18,8893449.18,1921809.31,9680625.05,,
1332,Colfax-Mingo,2021,Activity,6752.54,124595.59,84983.36,46364.77,,
1332,Colfax-Mingo,2021,Debt Service,353642.2,1682184.99,1311693.87,724133.32,,
1332,Colfax-Mingo,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2021,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2021,Entrepreneurial_Reorganization,206246.33,0.0,0.0,206246.33,,
1332,Colfax-Mingo,2021,General,2110668.06,9493714.64,9519010.87,2085371.83,,
1332,Colfax-Mingo,2021,Management,314514.62,230873.81,137444.0,407944.43,,
1332,Colfax-Mingo,2021,Nutrition,97140.26,381218.88,347121.79,131237.35,,
1332,Colfax-Mingo,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2021,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2021,PPEL,449.62,363685.32,293952.88,70182.06,,
1332,Colfax-Mingo,2021,Sales Tax,9680625.05,1064306.18,4637262.39,6107668.84,,
1332,Colfax-Mingo,2022,Activity,46364.77,156263.28,116955.52,85672.53,,
1332,Colfax-Mingo,2022,Debt Service,724133.32,1731966.01,1712977.61,743121.72,,
1332,Colfax-Mingo,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2022,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2022,Entrepreneurial_Reorganization,206246.33,0.0,0.0,206246.33,,
1332,Colfax-Mingo,2022,General,2085371.83,10205172.66,10365806.68,1924737.81,,
1332,Colfax-Mingo,2022,Management,407944.43,176466.49,234209.43,350201.49,,
1332,Colfax-Mingo,2022,Nutrition,131237.35,456434.25,402697.75,184973.85,,
1332,Colfax-Mingo,2022,Other Capital Projects,0.0,13905429.56,13371182.55,534247.01,,
1332,Colfax-Mingo,2022,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2022,PPEL,70182.06,260044.76,304347.59,25879.23,,
1332,Colfax-Mingo,2022,Sales Tax,6107668.84,4894310.96,2501095.8,8500884.0,,
1332,Colfax-Mingo,2023,Activity,85672.53,108265.89,115389.32,78549.1,,
1332,Colfax-Mingo,2023,Debt Service,743121.72,1785753.87,1756876.94,771998.65,,
1332,Colfax-Mingo,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2023,Enterprise,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2023,Entrepreneurial_Reorganization,206246.33,0.0,0.0,206246.33,,
1332,Colfax-Mingo,2023,General,1924737.81,10179098.56,10544361.72,1559474.65,905207.83,0
1332,Colfax-Mingo,2023,Management,350201.49,222100.48,201776.02,370525.95,,
1332,Colfax-Mingo,2023,Nutrition,184973.85,410184.74,409173.95,185984.64,,
1332,Colfax-Mingo,2023,Other Capital Projects,534247.01,2068836.37,5856888.64,-3253805.26,,
1332,Colfax-Mingo,2023,PERL,0.0,0.0,0.0,0.0,,
1332,Colfax-Mingo,2023,PPEL,25879.23,285963.07,289161.68,22680.62,,
1332,Colfax-Mingo,2023,Sales Tax,8500884.0,1314978.9,2012572.04,7803290.86,,
1332,Colfax-Mingo,2024,General,1559474.65,10538614.4,11494476.56,603612.49,42039.76,0
1337,College Community,2017,Activity,596629.0,1047223.0,1010152.0,633699.0,,
1337,College Community,2017,Debt Service,823659.0,15664020.0,15864539.0,623140.0,,
1337,College Community,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1337,College Community,2017,Enterprise,-258570.0,3002815.0,2779338.0,-35094.0,,
1337,College Community,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1337,College Community,2017,General,914780.0,60302502.0,59014282.0,2203002.0,,
1337,College Community,2017,Management,1551808.0,1358241.0,1473261.0,1436787.0,,
1337,College Community,2017,Nutrition,79161.0,2905131.0,2895342.0,88949.0,,
1337,College Community,2017,Other Capital Projects,0.0,30224979.0,4132107.0,26092872.0,,
1337,College Community,2017,PERL,0.0,0.0,0.0,0.0,,
1337,College Community,2017,PPEL,985039.0,2092026.0,2161884.0,915180.0,,
1337,College Community,2017,Sales Tax,2197549.0,4748926.0,5329917.0,1616558.0,,
1337,College Community,2018,Activity,633699.0,1295154.0,1291317.0,637537.0,,
1337,College Community,2018,Debt Service,623140.0,14103279.0,14147387.0,579030.0,,
1337,College Community,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1337,College Community,2018,Enterprise,-35094.0,2624151.0,2642910.0,-53854.0,,
1337,College Community,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1337,College Community,2018,General,2203002.0,63930884.0,60085615.0,6048269.0,,
1337,College Community,2018,Management,1436787.0,1310459.0,1256243.0,1491003.0,,
1337,College Community,2018,Nutrition,88949.0,2782404.0,2774171.0,97182.0,,
1337,College Community,2018,Other Capital Projects,26092872.0,10253350.0,25985017.0,10361206.0,,
1337,College Community,2018,PERL,0.0,0.0,0.0,0.0,,
1337,College Community,2018,PPEL,915180.0,2165954.0,1865510.0,1215623.0,,
1337,College Community,2018,Sales Tax,1616558.0,9866949.0,4041535.0,7441973.0,,
1337,College Community,2019,Activity,637536.73,910049.2,892132.08,655453.85,,
1337,College Community,2019,Debt Service,579029.69,7837371.4,8165500.0,250901.09,,
1337,College Community,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1337,College Community,2019,Enterprise,-53853.52,2705713.31,2627998.48,23861.31,,
1337,College Community,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1337,College Community,2019,General,6048268.96,65719198.1,61725020.01,10042447.05,,
1337,College Community,2019,Management,1491003.47,1277550.79,1327803.78,1440750.48,,
1337,College Community,2019,Nutrition,97182.0,3547502.68,2745993.83,898690.85,,
1337,College Community,2019,Other Capital Projects,10361205.66,11133782.02,14359976.61,7135011.07,,
1337,College Community,2019,PERL,0.0,0.0,0.0,0.0,,
1337,College Community,2019,PPEL,1215623.45,2251953.57,2334983.86,1132593.16,,
1337,College Community,2019,Sales Tax,7441972.62,12479245.58,9939205.56,9982012.64,,
1337,College Community,2020,Activity,655453.85,836046.16,702658.26,788841.75,,
1337,College Community,2020,Debt Service,250901.09,47015912.76,46468124.31,798689.54,,
1337,College Community,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
1337,College Community,2020,Enterprise,23861.31,2517349.62,2596942.61,-55731.68,,
1337,College Community,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
1337,College Community,2020,General,10042447.05,63945265.75,63061315.77,10926397.03,,
1337,College Community,2020,Management,1440750.48,1830762.87,1476737.03,1794776.32,,
1337,College Community,2020,Nutrition,898690.85,2838163.91,2837160.81,899693.95,,
1337,College Community,2020,Other Capital Projects,7135011.07,29442262.09,6630780.5,29946492.66,,
1337,College Community,2020,PERL,0.0,0.0,0.0,0.0,,
1337,College Community,2020,PPEL,1132593.16,2329066.2,1776985.26,1684674.1,,
1337,College Community,2020,Sales Tax,9982012.64,17243820.8,24708925.16,2516908.28,,
1337,College Community,2021,Activity,788841.75,565396.07,628634.69,725603.13,,
1337,College Community,2021,Debt Service,798689.54,20201929.14,19860386.51,1140232.17,,
