district_code,district_name,fiscal_year,gf_revenues,gf_expenditures,gf_total_fund_balance,gf_unassigned_car,gf_assigned_car,management_fund_balance,ppel_fund_balance,save_fund_balance,other_capital_projects_balance,debt_service_fund_balance,total_governmental_fund_balance,cash_reserve_levy_budget_fy,sbrc_expenditures,sbrc_20pct_cap,gf_assigned_plus_unassigned_sbrc,max_cash_reserve_levy_capacity,cash_reserve_levy_amount,levying_maximum_cash_reserve,certified_enrollment,unspent_authorized_budget,uab_per_pupil,gf_assigned_plus_unassigned,assigned_unassigned_source,gf_unassigned,gf_assigned,is_focus15,is_named_focus,district_name_display,conservative_reserve_ratio,practical_cushion_ratio,broad_cushion_ratio,operating_adjacent_ratio,conservative_days_cushion,practical_days_cushion,operating_adjacent_days_cushion,crl_reliance,crl_capacity_used_pct,crl_levy_headroom,uab_cushion,operating_result_pct,operating_result_3yr_avg,fb_drawdown_years,enrollment_3yr_trend,practical_days_cushion_pctile,uab_cushion_pctile,crl_reliance_pctile,flag_low_unrestricted,flag_negative_operating,flag_multiyear_drawdown,flag_weak_uab,flag_declining_enrollment,flag_high_crl_reliance,flag_limited_levy_headroom,flag_special_ed_pressure,flag_short_term_borrowing,flag_audit_concern,risk_flag_count,cushion_band,risk_class,risk_rationale
6030,Sioux Center,2021,19704724.3,19770309.84,1229268.68,,,143445.58,426269.61,967501.42,-1861550.98,420340.95,1519377.57,2023.0,19770310.0,3954062.0,646670.0,3307392.0,1506880.0,,1420.6,2540103.0,1788.0494157398284,646670.0,SBRC (combined),,,False,False,Sioux Center,,0.03270914847736144,0.062177512135540715,0.03996475454327022,,11.938839194236927,14.58713540829363,0.0762193416388056,0.4556097372189326,1800512.0,0.12848068748324684,-0.0033284170334724806,-0.011641985640822609,1,0.1408609058785736,0.03058103975535168,0.07951070336391437,0.9174311926605505,,True,False,True,False,True,False,False,False,False,3,High,Very high risk,12-day practical cushion; 3 risk flag(s)
6030,Sioux Center,2022,20513163.99,19665952.36,2076480.31,,,147256.39,239907.25,877181.61,361081.82,484555.75,4387700.75,2024.0,19665952.0,3933190.0,1643248.0,2289942.0,1139552.0,,1418.8,3037963.0,2141.2200451085423,1643248.0,SBRC (combined),,,False,False,Sioux Center,,0.08355801793470835,0.10558757958874665,0.09104590295061613,,30.498676546168547,33.231754576974886,0.05794542665107931,0.497633564518228,1150390.0,0.15447830567204732,0.041300875399475565,0.01839160991921155,0,0.08920620297865811,0.07076923076923076,0.10091743119266056,0.8984615384615384,,False,False,True,False,True,False,False,False,False,2,Moderate,Moderate risk,30-day practical cushion; 2 risk flag(s)
6030,Sioux Center,2023,21676292.24,19983693.27,3769079.28,3410267.03,44467.1,251430.92,440806.11,1333292.82,0.0,423297.19,6422924.63,2025.0,19983693.0,3996739.0,3454734.0,542005.0,542005.0,Max,1478.5,3559532.0,2407.5292526209,3454734.13,CAR (split),3410267.03,44467.1,False,False,Sioux Center,0.17065249070448726,0.17287765996620502,0.1886077427768686,0.18545946437057176,62.28815910713785,63.10034588766483,67.6927044952587,0.027122363853215807,1.0,0.0,0.17812182922881703,0.07808526251904781,0.038685906961683635,0,0.10773956694388248,0.39067055393586003,0.1656441717791411,0.6738461538461539,False,False,False,True,False,False,True,False,False,False,2,Low,Low risk,63-day practical cushion; 2 risk flag(s)
6030,Sioux Center,2024,22006057.22,20599064.2,5176072.3,4953761.54,49228.33,,,,,,5403252.42,2026.0,20599064.0,4119813.0,5002990.0,0.0,0.0,,1500.4,4296430.0,2863.523060517195,5002989.87,CAR (split),4953761.54,49228.33,False,False,Sioux Center,0.24048478571177034,0.242874619032451,0.2512770604404447,,87.77694678479618,88.64923594684461,,0.0,,0.0,0.2085740380380969,0.06393662462720796,0.061107587515243776,0,0.056173447838941425,0.6547619047619048,0.2413793103448276,0.2554858934169279,False,False,False,True,False,False,False,False,False,False,1,Very low,Low risk,89-day practical cushion; 1 risk flag(s)
6048,Sioux Central,2017,6870833.0,6759194.0,1595680.0,,,329515.0,30844.0,1315261.0,103250.0,285791.0,3787522.0,,,,,,,,482.5,2467429.0,5113.842487046632,,missing,,,False,False,Sioux Central,,,0.23607548473974854,,,,,,,,0.3650478148726017,0.016248248210952006,,0,,,0.8258258258258259,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6048,Sioux Central,2018,6831003.0,6423626.0,2003057.0,,,357709.0,40892.0,1160755.0,0.0,284222.0,3974118.0,,,,,,,,473.0,3069649.0,6489.744186046512,,missing,,,False,False,Sioux Central,,,0.31182652912856385,,,,,,,,0.4778685745402986,0.059636483837000216,0.03794236602397611,0,,,0.9009009009009009,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6048,Sioux Central,2019,7703798.77,6735448.25,2971407.45,,,385688.55,84197.22,973867.14,0.0,371590.39,4915099.17,,,,,,,,491.0,4099412.0,8349.107942973524,,missing,,,False,False,Sioux Central,,,0.4411595694466215,,,,,,,,0.6086323950302788,0.12569779519305896,0.06719417574700372,0,,,0.9418960244648318,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6048,Sioux Central,2020,7866788.14,7097802.93,3740392.66,,,573281.96,128132.91,965746.35,0.0,374265.81,5946277.97,2022.0,7097803.0,1419561.0,3450544.0,0.0,0.0,,483.0,4689065.0,9708.20910973085,3450544.0,SBRC (combined),,,False,False,Sioux Central,,0.486142547775696,0.5269789393828662,0.5669114794653788,,177.44202993812902,206.92269000486326,0.0,,0.0,0.6606361216625101,0.09775084778118863,0.09436170893708261,0,0.0010362694300518134,0.9663608562691132,0.9357798165137615,0.23700305810397554,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,177-day practical cushion; 0 risk flag(s)
6048,Sioux Central,2021,8013897.11,7503119.43,4251170.34,,,744806.38,80501.7,1227582.95,0.0,255415.11,6728853.38,2023.0,7503119.0,1500624.0,3942217.0,0.0,0.0,,481.4,5432844.0,11285.508932280847,3942217.0,SBRC (combined),,,False,False,Sioux Central,,0.5254104025370685,0.5665870548458003,0.624676632662903,,191.77479692603,228.00697092195958,0.0,,0.0,0.7240780385658876,0.06373649087191745,0.09572837794872169,0,0.01775898520084562,0.9694189602446484,0.9357798165137615,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,192-day practical cushion; 0 risk flag(s)
6048,Sioux Central,2022,8489612.09,8081457.77,4659324.66,,,862328.35,154967.29,1636785.97,0.0,131465.89,7591131.699999999,2024.0,8081458.0,1616292.0,4178898.0,0.0,0.0,,463.1,5958774.0,12867.143165622974,4178898.0,SBRC (combined),,,False,False,Sioux Central,,0.517097053394613,0.576545073006055,0.6238016077636448,,188.74042448903373,227.68758683373034,0.0,,0.0,0.7373390011539961,0.04807691042571537,0.06985474969294049,0,-0.056822810590631316,0.96,0.944954128440367,0.2815384615384615,,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,189-day practical cushion; 1 risk flag(s)
6048,Sioux Central,2023,8697187.5,8847107.08,4509405.08,,,960629.83,117510.01,1924194.49,0.0,15565.65,7710777.63,2025.0,8847107.0,1769421.0,3985052.0,0.0,0.0,,430.0,5937294.0,13807.66046511628,3985052.0,SBRC (combined),,,False,False,Sioux Central,,0.4504356016000656,0.5097039110325767,0.5590168385302283,,164.40899458402396,204.04114606353335,0.0,,0.0,0.6711000495768839,-0.017237708167151745,0.03152523104349369,1,-0.10973084886128365,0.9183673469387755,0.9079754601226994,0.2723076923076923,,True,False,False,True,False,False,False,False,False,2,Very low,Low risk,164-day practical cushion; 2 risk flag(s)
6039,Sioux City,2017,165560932.0,161881870.0,32059195.0,,,2551950.0,434130.0,16552439.0,0.0,3829943.0,55842418.0,,,,,,,,14614.8,21203212.0,1450.8041163751814,,missing,,,False,True,Sioux City,,,0.19804067620419755,,,,,,,,0.13097953464461462,0.022221800490951574,,0,,,0.1981981981981982,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
6039,Sioux City,2018,168455661.0,165631111.0,34883744.0,,,4002043.0,378445.0,16094782.0,0.0,4270311.0,60098721.0,,,,,,,,14504.0,25072633.0,1728.6702289023715,,missing,,,False,True,Sioux City,,,0.21061106086525014,,,,,,,,0.1513763498211396,0.016767320155539327,0.019494560323245452,0,,,0.22522522522522523,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
6039,Sioux City,2019,169652055.49,166968469.57,37567329.65,,,6129577.28,481196.65,16291643.99,0.0,14932018.02,75759715.11999999,,,,,,,,14522.9,26589463.0,1830.86456561706,,missing,,,False,True,Sioux City,,,0.2249965502274083,,,,,,,,0.15924840820830913,0.015818175101086223,0.01826909858252571,0,,,0.19571865443425077,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
6039,Sioux City,2020,170878692.28,164273369.28,44172652.65,,,8464600.84,575474.27,26556222.81,0.0,5355732.19,85842455.14,2022.0,164273369.0,32854674.0,40708304.0,0.0,0.0,,14569.6,33046982.0,2268.2147759718864,40708304.0,SBRC (combined),,,False,True,Sioux City,,0.24780829770779023,0.2688972220123444,0.29933582695431277,,90.45002866334343,109.25757683832416,0.0,,0.0,0.20117065927875513,0.03865504184206062,0.023746845699562053,0,-0.0030927552891588605,0.6941896024464832,0.24464831804281345,0.23700305810397554,,False,False,True,False,False,False,False,False,False,1,Very low,Low risk,90-day practical cushion; 1 risk flag(s)
6039,Sioux City,2021,188030356.81,175574033.63,56628975.83,,,9168576.64,832674.07,24417595.72,0.0,5785653.33,97606498.21,2023.0,175574034.0,35114807.0,52519874.0,0.0,0.0,,15016.9,46826315.0,3118.2411150104217,52519874.0,SBRC (combined),,,False,True,Sioux City,,0.2991323541081193,0.3225361669900367,0.35135292710766436,,109.18330924946353,128.24381839429748,0.0,,0.0,0.2667041021491852,0.06624634123620161,0.04023985272644948,0,0.03536265857694427,0.7584097859327217,0.36085626911314983,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,109-day practical cushion; 0 risk flag(s)
6039,Sioux City,2022,191016385.4,184581237.61,63064123.62,,,7879684.93,707442.84,18497110.16,0.0,6175870.72,97117585.58,2024.0,184581238.0,36916248.0,58382032.0,0.0,0.0,,14815.2,57470430.0,3879.153167017657,58382032.0,SBRC (combined),,,False,True,Sioux City,,0.3162945094308819,0.34166053081325415,0.3589840321149204,,115.44749594227189,131.02917172194594,0.0,,0.0,0.3113557517770508,0.03368898315463565,0.0461967887442993,0,0.020126834172238404,0.7723076923076924,0.4831804281345566,0.2815384615384615,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,115-day practical cushion; 0 risk flag(s)
6039,Sioux City,2023,210466627.28,200394150.17,73136600.73,68497452.43,0.0,6114413.9,830679.69,24995859.38,0.0,6620565.29,112469053.2,2025.0,200394150.0,40078830.0,68497452.0,0.0,0.0,,14868.6,71192072.0,4788.081729281842,68497452.43,CAR (split),68497452.43,0.0,False,True,Sioux City,0.3418136326429274,0.3418136326429274,0.3649637510274435,0.3723255707150367,124.76197591466851,124.76197591466851,135.89883331098838,0.0,,0.0,0.3552602305985767,0.04785783494596424,0.0492643864456005,0,0.02052218317592796,0.8338192419825073,0.5828220858895705,0.2723076923076923,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,125-day practical cushion; 0 risk flag(s)
6039,Sioux City,2024,210083053.18,201689374.35,81530279.56,76080587.11,0.0,,,,,,82328952.25,2026.0,201689374.0,40337875.0,76080587.0,0.0,0.0,,14839.5,84849636.0,5717.823107247549,76080587.11,CAR (split),76080587.11,0.0,False,True,Sioux City,0.37721663501208635,0.37721663501208635,0.40423686087952804,,137.6840717794115,137.6840717794115,,0.0,,0.0,0.4206946264445091,0.03995409769110826,0.04050030526390272,0,-0.011813356951168327,0.8839285714285714,0.6614420062695925,0.2554858934169279,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,138-day practical cushion; 0 risk flag(s)
6093,Solon,2017,14335483.0,14374545.0,2766544.0,,,863840.0,927614.0,1473327.0,9462914.0,229598.0,15909136.0,,,,,,,,1297.0,4967300.0,3829.8380878951434,,missing,,,False,False,Solon,,,0.19246132660198983,,,,,,,,0.3455622421440122,-0.0027248471502494894,,0,,,0.7867867867867868,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
6093,Solon,2018,14923688.0,14879439.0,2810792.0,,,869328.0,951346.0,2297752.0,173200.0,354636.0,7652917.0,,,,,,,,1328.6,4999339.0,3762.862411561042,,missing,,,False,False,Solon,,,0.18890443382979694,,,,,,,,0.33598975068885323,0.002965017762365442,0.0001200853060579763,0,,,0.7507507507507507,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6093,Solon,2019,15201496.58,15818100.15,2194188.14,,,779980.14,952351.24,2509955.13,6925.29,550858.11,7223463.21,,,,,,,,1351.8,4462922.0,3301.4661932238496,,missing,,,False,False,Solon,,,0.13871375950290718,,,,,,,,0.282140203796851,-0.04056203063659146,-0.013440620008158502,1,,,0.5718654434250765,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
6093,Solon,2020,15809380.76,15490225.87,2513343.03,,,604605.76,1026193.37,1867914.98,0.0,1811959.39,8121257.279999999,2022.0,15490226.0,3098045.0,2015060.0,1082985.0,1082985.0,Max,1397.1,4341843.0,3107.753918831866,2015060.0,SBRC (combined),,,False,False,Solon,,0.13008590171061205,0.16225347848978783,0.16911733773188678,,47.4813541243734,61.72782827213867,0.06991408705649817,1.0,0.0,0.2802956545913814,0.02018769076695959,-0.005803107369088809,0,0.07717810331534303,0.2691131498470948,0.4709480122324159,0.8960244648318043,,False,False,False,False,True,True,False,False,False,2,Low,Low risk,47-day practical cushion; 2 risk flag(s)
6093,Solon,2021,16769905.89,15519023.02,3764225.9,,,481557.14,1263605.98,1523547.04,0.0,1844111.28,9129272.2,2023.0,15519023.0,3103805.0,3255088.0,0.0,0.0,,1395.9,4235362.0,3034.1442796761944,3255088.0,SBRC (combined),,,False,False,Solon,,0.20974825514499432,0.2425555974205907,0.24077837472013752,,76.55811312792292,87.8841067728502,0.0,,0.0,0.2729142159620303,0.07459092962149003,0.018072196583952718,0,0.05065482462742751,0.4801223241590214,0.382262996941896,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,77-day practical cushion; 0 risk flag(s)
6093,Solon,2022,16680472.69,15980708.5,4463990.09,,,531166.49,1263472.58,2099392.03,0.0,1872018.86,10539788.78,2024.0,15980709.0,3196142.0,3883532.0,0.0,0.0,,1414.1,4252436.0,3007.1678099144333,3883532.0,SBRC (combined),,,False,False,Solon,,0.2430137562424094,0.27933618149658385,0.27625173752465354,,88.70002102847943,100.83188419649854,0.0,,0.0,0.26609808945579605,0.041951100727469826,0.04557657370530648,0,0.046086699215860304,0.5969230769230769,0.3730886850152905,0.2815384615384615,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,89-day practical cushion; 0 risk flag(s)
6093,Solon,2023,17106196.58,17056555.52,4513631.15,3846017.44,22038.4,773660.21,1281044.84,2390464.09,55.95,2468909.24,11786793.86,2025.0,17056556.0,3411311.0,3868056.0,0.0,0.0,,1429.8,3772454.0,2638.448734088684,3868055.84,CAR (split),3846017.44,22038.4,False,False,Solon,0.22548617365858403,0.22677825165019017,0.26462735367099494,0.2721367772383624,82.30245338538317,82.7740618523194,99.32992369200227,0.0,,0.0,0.22117326066077847,0.0029019343819559136,0.03981465491030526,0,0.02340562593944603,0.5801749271137027,0.26993865030674846,0.2723076923076923,False,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,83-day practical cushion; 0 risk flag(s)
6093,Solon,2024,16879850.59,17150608.17,4242873.57,3531773.41,12745.04,,,,,,4645111.29,2026.0,17150608.0,3430122.0,3544518.0,0.0,0.0,,1451.3,3797028.0,2616.294356783573,3544518.45,CAR (split),3531773.41,12745.04,False,False,Solon,0.20592700707709072,0.2066701317449549,0.2473891029369835,,75.16335758313811,75.43459808690854,,0.0,,0.0,0.22139319855967532,-0.01604028297267067,0.00960425071225169,1,0.039687656708933206,0.5476190476190477,0.2664576802507837,0.2554858934169279,False,True,False,False,False,False,False,False,False,False,1,Very low,Low risk,75-day practical cushion; 1 risk flag(s)
6091,South Central Calhoun,2017,10903627.0,9620119.0,7573091.0,,,639960.0,254977.0,1113408.0,0.0,199595.0,9924702.0,,,,,,,,920.9,7824503.0,8496.582690845911,,missing,,,False,False,South Central Calhoun,,,0.7872138587890649,,,,,,,,0.8133478390444027,0.11771385796671144,,0,,,0.984984984984985,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6091,South Central Calhoun,2018,11054200.0,10029592.0,8597701.0,,,441160.0,217664.0,1092314.0,0.0,427136.0,10963276.0,,,,,,,,920.1,9161653.0,9957.236169981525,,missing,,,False,False,South Central Calhoun,,,0.8572333749967097,,,,,,,,0.9134621827089278,0.09268947549347759,0.10520166673009451,0,,,0.984984984984985,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6091,South Central Calhoun,2019,10859527.93,10441487.12,9015742.18,,,357064.05,3960018.6,1123145.44,0.0,204029.87,14880539.96,,,,,,,,898.1,10578199.0,11778.419997773077,,missing,,,False,False,South Central Calhoun,,,0.8634538429617868,,,,,,,,1.0130931426174092,0.0384953022538983,0.08296621190469577,0,,,0.9847094801223242,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
6091,South Central Calhoun,2020,11295139.14,11015002.12,9295879.2,,,479080.07,311143.05,1340404.84,0.0,1372.68,11673830.05,2022.0,11015002.0,2203000.0,9048079.0,0.0,0.0,,946.8,11341528.0,11978.800168990285,9048079.0,SBRC (combined),,,False,False,South Central Calhoun,,0.8214323430379876,0.8439289524167608,0.8649257590882788,,299.8228052088655,315.6979020672218,0.0,,0.0,1.0296437419115088,0.024801555476898836,0.05199544440809157,0,0.028124660658051883,0.9938837920489296,0.9877675840978594,0.23700305810397554,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,300-day practical cushion; 0 risk flag(s)
6091,South Central Calhoun,2021,11944764.09,11431990.83,9808652.46,,,495339.19,422115.13,1684994.85,0.0,-707860.36,11980763.24,2023.0,11431991.0,2286398.0,9507664.0,0.0,0.0,,936.2,12230252.0,13063.717154454176,9507664.0,SBRC (combined),,,False,False,South Central Calhoun,,0.8316717657828981,0.8580003785744815,0.8750009809096391,,303.5601945107578,319.37535803201826,0.0,,0.0,1.069826960314313,0.042928705509494895,0.035408521080097344,0,0.017498098032822543,0.9938837920489296,0.9847094801223242,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,304-day practical cushion; 0 risk flag(s)
6091,South Central Calhoun,2022,13363525.61,13369445.46,9802732.61,,,584702.34,1217519.58,2006418.53,0.0,-1416312.76,12456117.3,2024.0,13369445.0,2673889.0,9533188.0,0.0,0.0,,930.9,12746072.0,13692.203244172306,9533188.0,SBRC (combined),,,False,False,South Central Calhoun,,0.7130578473521818,0.7332190882059216,0.7567920726608806,,260.26611428354636,276.2291065212214,0.0,,0.0,0.9533732747655788,-0.00044298564411562424,0.02242909178075937,1,0.03652154548491254,0.9876923076923076,0.9785932721712538,0.2815384615384615,,True,False,False,False,False,False,False,False,False,1,Very low,Low risk,260-day practical cushion; 1 risk flag(s)
6091,South Central Calhoun,2023,12073135.44,12725135.75,9150732.3,6558036.03,2458437.83,698066.45,7087.28,1817233.39,0.0,0.0,11936131.06,2025.0,12725136.0,2545027.0,9016474.0,0.0,0.0,,895.6,12905328.0,14409.700759267527,9016473.86,CAR (split),6558036.03,2458437.83,False,False,South Central Calhoun,0.515360791337727,0.7085562022393356,0.7191068511783854,0.7634134912863306,188.10668883827037,258.6230138173575,278.6459243195107,0.0,,0.0,1.0141603400969612,-0.05400422394333717,-0.0038395013593192986,2,-0.05407689057879165,0.9912536443148688,0.9815950920245399,0.2723076923076923,False,True,True,False,True,False,False,False,False,False,3,Very low,Low risk,259-day practical cushion; 3 risk flag(s)
6091,South Central Calhoun,2024,12569329.49,13181660.1,8538401.69,6650724.0,1732837.72,,,,,,8809651.69,2026.0,13181660.0,2636332.0,8383562.0,0.0,0.0,,928.5,13127463.0,14138.355411954766,8383561.72,CAR (split),6650724.0,1732837.72,False,False,South Central Calhoun,0.504543733455849,0.6360019645780428,0.6477485859311454,,184.15846271138489,232.14071707098563,,0.0,,0.0,0.9958884465546187,-0.04871625097322509,-0.034387820186892626,3,-0.008224738303781292,0.9851190476190477,0.9843260188087775,0.2554858934169279,False,True,True,False,False,False,False,False,False,False,2,Very low,Low risk,232-day practical cushion; 2 risk flag(s)
6095,South Hamilton,2017,8915363.0,8084527.0,1573963.0,,,496690.0,2018703.0,1661200.0,685176.0,36900.0,6497761.0,,,,,,,,651.3,233541.0,358.5766927683096,,missing,,,False,False,South Hamilton,,,0.19468832252029092,,,,,,,,0.028887404297122145,0.09319149427791107,,0,,,0.03903903903903904,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
